ID,Sales
4670,112.12
4671,112.12
4672,112.13
4673,114.60333333333334
4674,114.60333333333334
4675,115.15666666666667
4676,108.54666666666667
4677,109.03333333333333
4678,143.03333333333333
4679,195.39666666666668
4680,195.19
4681,176.40333333333334
4682,177.29666666666665
4683,120.62
4684,120.78
4685,121.08
4686,118.12333333333333
4687,117.87333333333333
4688,118.79333333333334
4689,118.85666666666667
4690,118.24333333333334
4691,118.35666666666667
4692,154.84
4693,151.96666666666667
4694,151.24
4695,152.82333333333332
4696,152.12666666666667
4697,110.59666666666666
4698,110.59666666666666
4699,110.59666666666666
4700,112.12
4701,112.12
4702,112.13
4703,114.60333333333334
4704,114.60333333333334
4705,115.15666666666667
4706,147.01333333333332
4707,145.03
4708,142.91
4709,195.14666666666668
4710,194.94
5593,138.47
5594,134.38333333333333
5595,134.69666666666666
5596,116.67666666666666
5597,100.53333333333333
5598,99.81666666666666
5599,99.3
5600,99.36
5601,99.68
5602,98.9
5603,99.15666666666667
5604,99.46333333333334
5605,99.67
5606,119.17333333333333
5607,120.01333333333334
5608,121.62333333333333
5609,122.53333333333333
5610,111.87666666666667
5611,96.62
5612,97.54
5613,97.64666666666666
5614,97.69666666666667
5615,98.02333333333333
5616,97.46
5617,97.90666666666667
5618,97.61666666666666
5619,96.11666666666666
5620,119.66666666666667
5621,145.28
5622,140.49666666666667
5623,131.82333333333332
5624,130.57
5625,101.58666666666667
5626,100.86
5627,100.53333333333333
5628,99.81666666666666
5629,99.3
5630,99.36
5631,99.68
5632,98.9
5633,99.02
5634,121.88666666666667
5635,120.44
5636,119.33333333333333
5637,119.64666666666666
5638,120.54666666666667
5639,96.63
5640,96.72333333333333
5641,96.62
5642,97.47
5643,97.57666666666667
5644,97.62666666666667
5645,97.94
5646,97.43333333333334
5647,97.89
5648,121.87
5649,122.2
5650,121.82
5651,136.30333333333334
5652,135.72
6535,209.92666666666668
6536,193.52
6537,169.94333333333333
6538,149.12666666666667
6539,130.67333333333335
6540,128.11
6541,128.11333333333334
6542,127.39333333333333
6543,127.84333333333333
6544,127.28333333333333
6545,127.21
6546,128.85333333333332
6547,128.85333333333332
6548,150.82333333333332
6549,149.13666666666666
6550,147.40666666666667
6551,154.20666666666668
6552,143.38333333333333
6553,116.30666666666667
6554,119.39333333333333
6555,119.39333333333333
6556,119.39333333333333
6557,122.37333333333333
6558,122.37333333333333
6559,122.83333333333333
6560,121.56333333333333
6561,121.71
6562,159.91666666666666
6563,198.7
6564,203.64666666666668
6565,188.58
6566,182.99333333333334
6567,129.98333333333332
6568,130.39666666666668
6569,130.67333333333335
6570,128.11
6571,128.11333333333334
6572,127.39333333333333
6573,127.84333333333333
6574,127.28333333333333
6575,127.21
6576,151.95666666666668
6577,151.94333333333333
6578,151.18
6579,149.06
6580,147.15333333333334
6581,116.30666666666667
6582,116.30666666666667
6583,116.30666666666667
6584,119.39333333333333
6585,119.39333333333333
6586,119.39333333333333
6587,122.37333333333333
6588,122.37333333333333
6589,122.83333333333333
6590,160.86666666666667
6591,161.9
6592,161.41666666666666
6593,199.17666666666668
6594,204.12333333333333
7477,208.66666666666666
7478,195.64333333333335
7479,180.43333333333334
7480,161.36666666666667
7481,129.2
7482,126.07666666666667
7483,125.82333333333334
7484,125.76666666666667
7485,125.85666666666667
7486,123.76
7487,123.7
7488,125.68333333333334
7489,125.68333333333334
7490,162.00333333333333
7491,162.67333333333335
7492,162.92333333333335
7493,167.22333333333333
7494,157.86
7495,114.39333333333333
7496,116.98333333333333
7497,116.98333333333333
7498,116.98333333333333
7499,119.13333333333334
7500,119.22333333333333
7501,118.88666666666667
7502,114.30333333333333
7503,113.25666666666666
7504,167.24333333333334
7505,218.49666666666667
7506,222.81333333333333
7507,186.02333333333334
7508,184.67333333333335
7509,129.06333333333333
7510,129.45333333333335
7511,129.2
7512,126.07666666666667
7513,125.82333333333334
7514,125.76666666666667
7515,125.85666666666667
7516,123.76
7517,123.7
7518,164.07333333333332
7519,162.45
7520,161.29666666666665
7521,160.83333333333334
7522,161.15333333333334
7523,114.39333333333333
7524,114.39333333333333
7525,114.39333333333333
7526,116.98333333333333
7527,116.98333333333333
7528,116.98333333333333
7529,119.13333333333334
7530,119.22333333333333
7531,118.88666666666667
7532,174.97333333333333
7533,173.10666666666665
7534,168.45333333333335
7535,218.56666666666666
7536,222.88333333333333
8235,119.18666666666667
8236,110.84
8237,84.53666666666666
8238,96.81333333333333
8239,97.78333333333333
8240,80.52333333333333
8241,77.43666666666667
8242,75.62666666666667
8243,74.98333333333333
8244,71.72
8245,71.48
8246,74.68
8247,75.26
8248,101.01333333333334
8249,102.71
8250,102.37666666666667
8251,104.34333333333333
8252,92.6
8253,70.45666666666666
8254,71.54
8255,71.81
8256,72.24666666666667
8257,72.73333333333333
8258,73.39
8259,72.73666666666666
8260,71.78
8261,69.81666666666666
8262,121.88
8263,163.84666666666666
8264,144.85666666666665
8265,115.19
8266,107.97666666666667
8267,104.48
8268,100.38
8269,97.78333333333333
8270,80.36
8271,77.27333333333333
8272,75.46333333333334
8273,74.98333333333333
8274,71.75
8275,71.58666666666667
8276,101.65333333333334
8277,100.6
8278,100.60666666666667
8279,102.37333333333333
8280,101.59666666666666
8281,70.55333333333333
8282,71.12333333333333
8283,70.45666666666666
8284,71.54
8285,71.81
8286,72.24666666666667
8287,72.73333333333333
8288,73.39
8289,72.73666666666666
8290,105.26333333333334
8291,111.77666666666667
8292,121.84666666666666
8293,140.64333333333335
8294,138.08666666666667
9177,137.99
9178,134.87
9179,68.31666666666666
9180,117.04333333333334
9181,92.05333333333333
9182,92.32333333333334
9183,92.68333333333334
9184,91.92
9185,93.16333333333333
9186,90.74
9187,90.34333333333333
9188,90.94
9189,89.02666666666667
9190,122.82
9191,125.61333333333333
9192,128.89
9193,129.98
9194,122.61333333333333
9195,86.09333333333333
9196,86.96
9197,87.90333333333334
9198,88.49333333333334
9199,89.29
9200,88.95333333333333
9201,88.83
9202,87.78666666666666
9203,85.66666666666667
9204,112.29333333333334
9205,165.40666666666667
9206,144.45333333333335
9207,129.52666666666667
9208,128.58
9209,91.65666666666667
9210,91.60666666666667
9211,92.06666666666666
9212,92.62333333333333
9213,92.58333333333333
9214,91.46
9215,92.72333333333333
9216,90.65666666666667
9217,90.29
9218,124.35
9219,122.06666666666666
9220,121.24333333333334
9221,122.45333333333333
9222,125.10666666666667
9223,83.80333333333333
9224,85.76
9225,86.13
9226,87.04333333333334
9227,87.98666666666666
9228,88.54333333333334
9229,89.42666666666666
9230,89.09
9231,88.84666666666666
9232,120.13333333333334
9233,116.89
9234,113.05666666666667
9235,137.29333333333332
9236,136.03333333333333
10119,173.21333333333334
10120,157.62
10121,150.33666666666667
10122,137.30666666666667
10123,129.97333333333333
10124,124.31
10125,123.75666666666666
10126,125.95333333333333
10127,125.97666666666667
10128,125.33
10129,125.27
10130,126.03
10131,126.03
10132,135.15333333333334
10133,140.01333333333332
10134,139.01333333333332
10135,138.34666666666666
10136,130.59666666666666
10137,118.29333333333334
10138,120.25
10139,120.25
10140,120.26333333333334
10141,122.58333333333333
10142,122.82
10143,122.84333333333333
10144,123.85
10145,124.58
10146,151.57333333333332
10147,201.69333333333333
10148,200.34333333333333
10149,159.56333333333333
10150,154.51
10151,131.51333333333332
10152,131.51333333333332
10153,129.97333333333333
10154,124.31
10155,123.75666666666666
10156,125.95333333333333
10157,125.97666666666667
10158,125.33
10159,125.27
10160,140.59
10161,138.49666666666667
10162,133.74333333333334
10163,136.87666666666667
10164,136.65
10165,118.32666666666667
10166,118.29333333333334
10167,118.29333333333334
10168,120.25
10169,120.25
10170,120.26333333333334
10171,122.58333333333333
10172,122.82
10173,122.84333333333333
10174,154.23
10175,152.82333333333332
10176,151.84333333333333
10177,202.11
10178,200.76
11061,174.62333333333333
11062,163.14333333333335
11063,165.75666666666666
11064,143.87333333333333
11065,122.76333333333334
11066,121.73
11067,121.34666666666666
11068,122.54333333333334
11069,122.80333333333333
11070,122.92333333333333
11071,122.93
11072,124.43
11073,124.43
11074,146.28666666666666
11075,149.41333333333333
11076,151.81333333333333
11077,151.93666666666667
11078,144.4
11079,110.35
11080,112.92666666666666
11081,112.8
11082,112.8
11083,115.68666666666667
11084,115.66666666666667
11085,115.20333333333333
11086,114.51
11087,114.75333333333333
11088,144.91333333333333
11089,190.33666666666667
11090,188.80666666666667
11091,162.76666666666668
11092,162.72666666666666
11093,122.32666666666667
11094,122.32666666666667
11095,122.76333333333334
11096,121.73
11097,121.34666666666666
11098,122.54333333333334
11099,122.80333333333333
11100,122.92333333333333
11101,122.93
11102,147.97666666666666
11103,146.63
11104,144.95333333333335
11105,147.41333333333333
11106,149.29333333333332
11107,110.35
11108,110.35
11109,110.35
11110,112.92666666666666
11111,112.8
11112,112.8
11113,115.68666666666667
11114,115.66666666666667
11115,115.20333333333333
11116,150.63
11117,148.76
11118,145.21
11119,190.49666666666667
11120,188.96666666666667
12003,186.06333333333333
12004,178.04333333333332
12005,101.28
12006,153.15
12007,118.01
12008,115.81
12009,115.77666666666667
12010,116.84666666666666
12011,116.50666666666666
12012,115.51666666666667
12013,115.50333333333333
12014,116.3
12015,116.3
12016,152.46333333333334
12017,156.31
12018,157.35333333333332
12019,158.52333333333334
12020,145.13
12021,110.99666666666667
12022,113.97333333333333
12023,113.97333333333333
12024,114.14
12025,118.95
12026,118.95
12027,119.76666666666667
12028,116.64666666666666
12029,116.99666666666667
12030,156.98333333333332
12031,187.76666666666668
12032,180.53666666666666
12033,176.96666666666667
12034,177.18666666666667
12035,116.62
12036,116.91
12037,118.01
12038,115.81
12039,115.77666666666667
12040,116.84666666666666
12041,116.50666666666666
12042,115.51666666666667
12043,115.50333333333333
12044,154.54
12045,152.46333333333334
12046,151.35666666666665
12047,154.75666666666666
12048,155.71333333333334
12049,111.04333333333334
12050,110.99666666666667
12051,110.99666666666667
12052,113.97333333333333
12053,113.97333333333333
12054,114.14
12055,118.95
12056,118.95
12057,119.76666666666667
12058,159.87
12059,158.45
12060,157.12666666666667
12061,188.03333333333333
12062,180.86333333333334
12761,111.56333333333333
12762,106.32333333333334
12763,66.53666666666666
12764,99.48333333333333
12765,80.07
12766,78.44666666666667
12767,78.67666666666666
12768,78.18
12769,78.14666666666666
12770,76.54666666666667
12771,75.66
12772,78.94333333333333
12773,77.85333333333334
12774,98.68666666666667
12775,98.12666666666667
12776,99.23666666666666
12777,101.75
12778,100.89
12779,67.21
12780,67.43666666666667
12781,68.04
12782,68.26333333333334
12783,70.32666666666667
12784,70.3
12785,69.55333333333333
12786,69.33
12787,67.12
12788,95.57666666666667
12789,119.01333333333334
12790,114.93
12791,106.27666666666667
12792,103.31666666666666
12793,80.60666666666667
12794,80.35666666666667
12795,80.12666666666667
12796,78.66333333333333
12797,78.84333333333333
12798,78.19333333333333
12799,78.22
12800,76.62
12801,75.78666666666666
12802,98.71333333333334
12803,99.02
12804,98.32666666666667
12805,97.86
12806,98.85666666666667
12807,65.18333333333334
12808,67.69666666666667
12809,67.30666666666667
12810,67.49666666666667
12811,68.1
12812,68.25666666666666
12813,70.32
12814,70.29333333333334
12815,69.55333333333333
12816,103.27666666666667
12817,100.44666666666667
12818,98.01333333333334
12819,133.00666666666666
12820,132.19333333333333
13703,254.62333333333333
13704,248.6
13705,138.23
13706,214.58666666666667
13707,158.11333333333334
13708,153.10333333333332
13709,153.04333333333332
13710,154.39
13711,154.56
13712,153.15
13713,153.09666666666666
13714,155.13
13715,155.13
13716,216.19666666666666
13717,216.96666666666667
13718,218.03333333333333
13719,221.02333333333334
13720,201.4
13721,143.34
13722,146.94
13723,146.83
13724,146.83
13725,149.66666666666666
13726,149.79333333333332
13727,150.28333333333333
13728,144.76666666666668
13729,145.40333333333334
13730,215.38333333333333
13731,294.47333333333336
13732,292.21666666666664
13733,245.41666666666666
13734,247.24666666666667
13735,158.96666666666667
13736,158.96666666666667
13737,158.11333333333334
13738,153.10333333333332
13739,153.04333333333332
13740,154.39
13741,154.56
13742,153.15
13743,153.09666666666666
13744,220.92
13745,217.8
13746,217.29333333333332
13747,216.95666666666668
13748,217.09333333333333
13749,143.34
13750,143.34
13751,143.34
13752,146.94
13753,146.83
13754,146.83
13755,149.66666666666666
13756,149.79333333333332
13757,150.28333333333333
13758,212.28
13759,214.57666666666665
13760,216.14666666666668
13761,294.24666666666667
13762,291.99
14645,242.83666666666667
14646,232.62333333333333
14647,140.51333333333332
14648,212.88333333333333
14649,179.47666666666666
14650,175.91666666666666
14651,175.66333333333333
14652,167.59333333333333
14653,168.96
14654,157.37333333333333
14655,156.57
14656,158.7
14657,159.44333333333333
14658,215.11666666666667
14659,215.15333333333334
14660,216.01666666666668
14661,217.23333333333332
14662,201.94
14663,152.82666666666665
14664,153.84
14665,154.47666666666666
14666,154.3
14667,156.37333333333333
14668,156.47
14669,155.03
14670,153.44
14671,152.94666666666666
14672,212.54
14673,318.7866666666667
14674,289.08666666666664
14675,192.51333333333332
14676,189.37666666666667
14677,166.28666666666666
14678,165.29666666666665
14679,163.21
14680,160.11
14681,159.3
14682,152.96
14683,153.99333333333334
14684,143.54666666666665
14685,142.69
14686,179.08
14687,178.37
14688,179.88
14689,179.25
14690,178.25666666666666
14691,140.51666666666668
14692,142.77333333333334
14693,141.25333333333333
14694,141.51333333333332
14695,141.75666666666666
14696,141.54666666666665
14697,143.13333333333333
14698,143.26
14699,141.88
14700,180.53333333333333
14701,183.54333333333332
14702,181.5
14703,243.2
14704,236.55666666666667
15587,116.52666666666667
15588,115.06333333333333
15589,74.54333333333334
15590,95.94
15591,82.99666666666667
15592,79.10666666666667
15593,74.92
15594,71.59666666666666
15595,71.13333333333334
15596,68.18333333333334
15597,69.11
15598,69.04
15599,69.62
15600,85.99333333333334
15601,86.18
15602,88.71333333333334
15603,89.11333333333333
15604,89.82333333333334
15605,69.35333333333334
15606,70.11666666666666
15607,70.58666666666667
15608,70.62666666666667
15609,70.84666666666666
15610,71.15
15611,72.01666666666667
15612,71.84333333333333
15613,73.06333333333333
15614,96.85666666666667
15615,117.83
15616,115.90333333333334
15617,115.32666666666667
15618,113.68
15619,86.71333333333334
15620,85.39666666666666
15621,82.89666666666666
15622,78.77333333333333
15623,73.77666666666667
15624,70.55333333333333
15625,71.20666666666666
15626,67.97
15627,68.81333333333333
15628,88.75333333333333
15629,87.48
15630,86.18666666666667
15631,86.37333333333333
15632,88.62333333333333
15633,68.12666666666667
15634,68.39333333333333
15635,69.18666666666667
15636,69.89666666666666
15637,70.36333333333333
15638,70.38666666666667
15639,70.56333333333333
15640,70.77
15641,71.62333333333333
15642,97.17666666666666
15643,98.38666666666667
15644,97.36666666666666
15645,139.36666666666667
15646,138.78666666666666
16529,165.76333333333332
16530,151.02666666666667
16531,133.45333333333335
16532,112.91
16533,116.09666666666666
16534,113.73333333333333
16535,113.67333333333333
16536,115.13666666666667
16537,115.16666666666667
16538,113.92666666666666
16539,114.15666666666667
16540,117.24
16541,117.09666666666666
16542,111.19
16543,111.69
16544,111.92333333333333
16545,113.74666666666667
16546,105.99
16547,102.04
16548,103.21
16549,103.21
16550,103.21
16551,103.3
16552,103.29666666666667
16553,103.2
16554,101.79
16555,101.32666666666667
16556,119.42666666666666
16557,162.56
16558,160.16333333333333
16559,157.32666666666665
16560,148.62
16561,116.45333333333333
16562,116.45333333333333
16563,116.09666666666666
16564,113.73333333333333
16565,113.67333333333333
16566,115.13666666666667
16567,115.16666666666667
16568,113.92666666666666
16569,114.15666666666667
16570,114.87333333333333
16571,114.25666666666666
16572,111.47333333333333
16573,111.79666666666667
16574,111.55666666666667
16575,102.04
16576,102.04
16577,102.04
16578,103.21
16579,103.21
16580,103.21
16581,103.3
16582,103.29666666666667
16583,103.2
16584,114.36
16585,115.35333333333334
16586,121.91666666666667
16587,162.81333333333333
16588,160.43666666666667
17471,200.26666666666668
17472,183.42
17473,172.37666666666667
17474,154.26
17475,151.54333333333332
17476,147.97
17477,142.90333333333334
17478,141.36333333333334
17479,141.12333333333333
17480,141.67333333333335
17481,140.41
17482,141.57333333333332
17483,141.86666666666667
17484,161.13666666666666
17485,160.09333333333333
17486,160.61
17487,160.78333333333333
17488,151.77333333333334
17489,139.1
17490,139.59333333333333
17491,139.93
17492,140.20333333333335
17493,140.37666666666667
17494,140.59666666666666
17495,141.72
17496,141.16333333333333
17497,139.03333333333333
17498,160.05333333333334
17499,207.67666666666668
17500,203.18333333333334
17501,188.4
17502,180.35666666666665
17503,154.52333333333334
17504,154.13666666666666
17505,151.43333333333334
17506,147.83
17507,142.65666666666667
17508,141.12666666666667
17509,140.9
17510,141.54
17511,140.33666666666667
17512,162.05666666666667
17513,160.93
17514,161.11666666666667
17515,159.84333333333333
17516,159.73
17517,138.95666666666668
17518,138.37333333333333
17519,138.31333333333333
17520,138.76
17521,138.96666666666667
17522,139.24666666666667
17523,139.40333333333334
17524,139.81666666666666
17525,140.93333333333334
17526,161.68
17527,163.15333333333334
17528,162.32333333333332
17529,186.01
17530,187.13
18413,266.18333333333334
18414,262.50666666666666
18415,155.59
18416,245.83
18417,172.51666666666668
18418,169.25
18419,168.79333333333332
18420,172.08666666666667
18421,171.62
18422,169.03666666666666
18423,168.90333333333334
18424,171.2
18425,171.15
18426,231.66
18427,233.96333333333334
18428,231.11
18429,234.17
18430,223.35
18431,160.03
18432,164.18666666666667
18433,164.18666666666667
18434,164.18666666666667
18435,166.09333333333333
18436,166.26666666666668
18437,164.96
18438,158.89666666666668
18439,161.32333333333332
18440,229.73333333333332
18441,330.0466666666667
18442,330.4166666666667
18443,261.31333333333333
18444,261.48333333333335
18445,172.36333333333334
18446,172.36333333333334
18447,172.51666666666668
18448,169.25
18449,168.79333333333332
18450,172.08666666666667
18451,171.62
18452,169.03666666666666
18453,168.90333333333334
18454,234.28333333333333
18455,232.65666666666667
18456,231.28
18457,233.27333333333334
18458,230.68
18459,160.03
18460,160.03
18461,160.03
18462,164.18666666666667
18463,164.18666666666667
18464,164.18666666666667
18465,166.09333333333333
18466,166.26666666666668
18467,164.96
18468,232.79
18469,231.58333333333334
18470,230.32666666666665
18471,329.9533333333333
18472,330.3233333333333
19355,188.02
19356,161.84
19357,149.89
19358,132.60333333333332
19359,130.14333333333335
19360,127.72333333333333
19361,128.36333333333334
19362,129.59333333333333
19363,122.42
19364,119.98
19365,120.00666666666666
19366,123.22
19367,125.70666666666666
19368,134.84666666666666
19369,137.38333333333333
19370,136.01666666666668
19371,136.32333333333332
19372,123.99
19373,111.92666666666666
19374,112.19333333333333
19375,114.24333333333334
19376,112.27666666666667
19377,110.73666666666666
19378,110.0
19379,106.49666666666667
19380,104.92666666666666
19381,112.11333333333333
19382,130.78666666666666
19383,175.93333333333334
19384,171.89333333333335
19385,172.44
19386,159.81
19387,138.72
19388,134.59666666666666
19389,130.14666666666668
19390,127.73333333333333
19391,128.18333333333334
19392,129.33666666666667
19393,122.10666666666667
19394,119.78
19395,119.89666666666666
19396,139.17333333333335
19397,137.21333333333334
19398,135.28333333333333
19399,136.22666666666666
19400,134.56666666666666
19401,114.53
19402,112.52
19403,112.29666666666667
19404,112.19333333333333
19405,113.93666666666667
19406,111.91666666666667
19407,110.62666666666667
19408,110.19666666666667
19409,107.08333333333333
19410,137.48
19411,135.72333333333333
19412,133.59666666666666
19413,170.85
19414,170.52666666666667
20297,160.66333333333333
20298,160.45
20299,83.31
20300,143.56333333333333
20301,109.60333333333334
20302,102.50666666666666
20303,101.78
20304,101.54666666666667
20305,102.74666666666667
20306,102.29
20307,101.71333333333334
20308,104.65666666666667
20309,104.87
20310,128.35333333333332
20311,128.90333333333334
20312,128.73
20313,128.84
20314,123.91
20315,78.63333333333334
20316,76.59333333333333
20317,75.89
20318,73.39666666666666
20319,75.29
20320,73.82
20321,72.91333333333333
20322,72.76333333333334
20323,70.99
20324,144.10666666666665
20325,201.84333333333333
20326,175.62666666666667
20327,157.81333333333333
20328,157.70333333333335
20329,116.37666666666667
20330,110.98666666666666
20331,109.45333333333333
20332,102.50333333333333
20333,101.59333333333333
20334,101.35333333333334
20335,102.55333333333333
20336,102.23666666666666
20337,101.49
20338,130.06333333333333
20339,128.01666666666668
20340,127.47
20341,127.48666666666666
20342,127.21333333333334
20343,77.97666666666667
20344,78.57333333333334
20345,78.64
20346,76.6
20347,75.89666666666666
20348,73.40333333333334
20349,75.29666666666667
20350,73.82666666666667
20351,72.92
20352,141.12333333333333
20353,138.97333333333333
20354,143.94666666666666
20355,151.84333333333333
20356,147.45333333333335
21239,84.18333333333334
21240,83.80333333333333
21241,83.13666666666667
21242,84.29666666666667
21243,83.06666666666666
21244,82.23666666666666
21245,78.08333333333333
21246,77.82333333333334
21247,76.74333333333334
21248,72.49666666666667
21249,71.12
21250,71.46666666666667
21251,73.08333333333333
21252,79.28333333333333
21253,79.07333333333334
21254,79.00333333333333
21255,77.76
21256,77.68333333333334
21257,69.59
21258,71.46666666666667
21259,70.86333333333333
21260,71.44
21261,71.12
21262,71.01333333333334
21263,69.37666666666667
21264,67.51666666666667
21265,67.24333333333334
21266,84.23
21267,106.89333333333333
21268,98.32666666666667
21269,84.13333333333334
21270,83.84333333333333
21271,88.71666666666667
21272,85.93333333333334
21273,82.89333333333333
21274,82.25666666666666
21275,77.94333333333333
21276,77.82666666666667
21277,77.04333333333334
21278,72.81666666666666
21279,71.23333333333333
21280,80.83
21281,80.81333333333333
21282,79.41666666666667
21283,79.20666666666666
21284,79.06666666666666
21285,69.73
21286,69.70333333333333
21287,69.37
21288,71.22666666666667
21289,70.61666666666666
21290,71.23666666666666
21291,70.94666666666667
21292,70.87333333333333
21293,69.33333333333333
21294,85.75333333333333
21295,85.40666666666667
21296,84.29333333333334
21297,121.09333333333333
21298,118.6
22181,147.86666666666667
22182,141.65666666666667
22183,85.23
22184,132.62666666666667
22185,110.03333333333333
22186,109.86666666666666
22187,109.37
22188,108.44666666666667
22189,110.08
22190,107.94666666666667
22191,106.22666666666667
22192,107.25
22193,106.33
22194,128.55
22195,129.46
22196,129.69666666666666
22197,130.86333333333334
22198,128.73
22199,102.04666666666667
22200,102.59333333333333
22201,103.29
22202,103.99666666666667
22203,107.43333333333334
22204,108.06
22205,107.50666666666666
22206,107.11333333333333
22207,107.64
22208,137.09
22209,178.21
22210,163.09666666666666
22211,146.97333333333333
22212,141.84
22213,110.70666666666666
22214,110.52666666666667
22215,110.23666666666666
22216,110.06333333333333
22217,109.46666666666667
22218,108.52666666666667
22219,110.13333333333334
22220,108.08
22221,105.94666666666667
22222,132.52333333333334
22223,130.67333333333335
22224,128.98333333333332
22225,129.52
22226,129.66333333333333
22227,101.75333333333333
22228,102.17666666666666
22229,102.00666666666666
22230,102.55
22231,103.24666666666667
22232,103.95333333333333
22233,107.28
22234,107.90666666666667
22235,107.23333333333333
22236,137.47333333333333
22237,141.41333333333333
22238,138.22666666666666
22239,154.52333333333334
