ID,Sales
5606,120.96
5607,122.5425
5608,123.8675
5609,124.4325
5610,112.76
5611,95.1175
5612,96.12
5613,96.4475
5614,96.6525
5615,97.34
5616,97.0675
5617,97.6525
5618,97.1175
5619,95.465
5620,120.75
5621,143.175
5622,140.645
5623,130.53
5624,130.1825
5625,101.145
5626,100.525
5627,100.1525
5628,99.6475
5629,99.25
5630,98.9925
5631,99.125
5632,98.5025
5633,98.7025
5634,124.09
5635,122.5925
5636,121.1875
5637,121.7975
5638,122.4175
5639,94.6725
5640,95.1675
5641,95.1175
5642,96.12
5643,96.4475
5644,96.6525
5645,97.34
5646,97.0675
5647,97.6525
5648,122.7525
5649,122.215
5650,122.185
5651,137.23
5652,137.0775
6535,209.9025
6536,193.1525
6537,169.615
6538,150.5475
6539,132.0225
6540,129.1725
6541,128.7475
6542,128.5125
6543,128.965
6544,127.985
6545,127.5325
6546,129.1475
6547,129.1475
6548,150.85
6549,149.53
6550,147.1125
6551,153.2375
6552,143.6525
6553,116.3825
6554,118.9875
6555,118.9875
6556,118.905
6557,123.425
6558,123.425
6559,123.6425
6560,122.2375
6561,122.0275
6562,162.44
6563,196.95
6564,202.8475
6565,186.3575
6566,181.5425
6567,132.1925
6568,132.31
6569,132.0225
6570,129.1725
6571,128.7475
6572,128.5125
6573,128.965
6574,127.985
6575,127.5325
6576,153.71
6577,152.1875
6578,151.15
6579,149.2575
6580,146.715
6581,116.2825
6582,116.2825
6583,116.3825
6584,118.9875
6585,118.9875
6586,118.905
6587,123.425
6588,123.425
6589,123.6425
6590,162.45
6591,162.115
6592,163.785
6593,196.805
6594,202.925
7477,208.9325
7478,194.0525
7479,180.375
7480,162.3825
7481,128.25
7482,125.035
7483,124.4425
7484,124.71
7485,125.26
7486,123.43
7487,123.075
7488,125.31
7489,125.31
7490,164.63
7491,165.1275
7492,165.925
7493,170.8075
7494,158.83
7495,114.965
7496,116.95
7497,116.95
7498,116.89
7499,120.14
7500,120.1425
7501,119.6925
7502,114.5475
7503,113.245
7504,167.9025
7505,219.3175
7506,224.31
7507,184.925
7508,183.43
7509,129.0
7510,129.09
7511,128.25
7512,125.035
7513,124.4425
7514,124.71
7515,125.26
7516,123.43
7517,123.075
7518,166.5825
7519,164.8275
7520,163.495
7521,163.645
7522,164.1475
7523,114.865
7524,114.865
7525,114.965
7526,116.95
7527,116.95
7528,116.89
7529,120.14
7530,120.1425
7531,119.6925
7532,177.53
7533,174.1825
7534,169.3
7535,218.53
7536,223.8075
8235,121.7525
8236,112.3825
8237,85.2
8238,97.95
8239,99.1475
8240,83.0575
8241,79.735
8242,78.1125
8243,77.5525
8244,73.0225
8245,72.1725
8246,75.6725
8247,76.1875
8248,101.675
8249,104.0325
8250,104.27
8251,105.3025
8252,96.5175
8253,71.125
8254,71.435
8255,71.68
8256,72.245
8257,72.85
8258,73.365
8259,72.57
8260,71.285
8261,70.4375
8262,121.1175
8263,163.675
8264,147.94
8265,116.27
8266,109.4
8267,104.545
8268,101.26
8269,99.1475
8270,83.0575
8271,79.735
8272,78.1125
8273,77.5525
8274,73.0225
8275,72.1725
8276,103.0375
8277,101.475
8278,101.0925
8279,103.1625
8280,103.16
8281,70.5
8282,71.4225
8283,71.125
8284,71.435
8285,71.68
8286,72.245
8287,72.85
8288,73.365
8289,72.57
8290,103.9225
8291,113.1075
8292,122.5925
8293,140.4625
8294,139.0925
9177,139.225
9178,135.485
9179,68.315
9180,117.4575
9181,91.1625
9182,91.505
9183,91.68
9184,90.7425
9185,91.3775
9186,89.8325
9187,89.765
9188,90.0275
9189,87.6925
9190,121.5775
9191,126.3025
9192,128.3175
9193,129.265
9194,122.85
9195,85.8625
9196,86.0575
9197,86.8625
9198,87.7775
9199,87.98
9200,88.0425
9201,87.59
9202,86.9675
9203,85.0725
9204,111.215
9205,158.9275
9206,143.115
9207,129.365
9208,128.245
9209,90.875
9210,91.6825
9211,91.2575
9212,91.745
9213,91.49
9214,90.405
9215,91.105
9216,89.3775
9217,89.45
9218,124.125
9219,122.0275
9220,120.5975
9221,122.9675
9222,124.29
9223,84.205
9224,85.5175
9225,86.1375
9226,86.465
9227,87.0325
9228,87.9275
9229,88.2025
9230,88.2725
9231,87.7075
9232,121.1775
9233,116.34
9234,111.865
9235,136.4475
9236,135.295
10119,174.2275
10120,158.775
10121,152.2125
10122,135.945
10123,129.8325
10124,124.6875
10125,123.805
10126,125.135
10127,125.15
10128,124.16
10129,124.075
10130,125.8025
10131,125.735
10132,135.37
10133,140.6825
10134,140.0275
10135,139.5025
10136,131.2275
10137,118.11
10138,119.99
10139,119.99
10140,120.055
10141,123.405
10142,123.55
10143,123.6375
10144,124.2775
10145,125.29
10146,148.55
10147,200.575
10148,200.56
10149,161.395
10150,156.68
10151,131.16
10152,131.17
10153,129.8325
10154,124.6875
10155,123.805
10156,125.135
10157,125.15
10158,124.16
10159,124.075
10160,143.23
10161,140.36
10162,134.4675
10163,138.7225
10164,138.6575
10165,118.0175
10166,118.0075
10167,118.11
10168,119.99
10169,119.99
10170,120.055
10171,123.405
10172,123.55
10173,123.6375
10174,154.425
10175,152.19
10176,148.7075
10177,200.125
10178,200.2975
11061,177.39
11062,164.475
11063,167.7275
11064,143.145
11065,123.9625
11066,122.74
11067,122.4925
11068,122.4825
11069,122.7425
11070,121.9325
11071,122.22
11072,124.4025
11073,124.4425
11074,143.8925
11075,148.7225
11076,150.8625
11077,151.26
11078,144.6
11079,112.9075
11080,115.7575
11081,115.7575
11082,115.7375
11083,118.58
11084,118.64
11085,118.13
11086,116.955
11087,118.0625
11088,143.5375
11089,191.8825
11090,191.5275
11091,164.255
11092,163.265
11093,123.195
11094,123.275
11095,123.9625
11096,122.74
11097,122.4925
11098,122.4825
11099,122.7425
11100,121.9325
11101,122.22
11102,148.3525
11103,145.555
11104,143.4525
11105,147.695
11106,149.3425
11107,112.9125
11108,112.9125
11109,112.9075
11110,115.7575
11111,115.7575
11112,115.7375
11113,118.58
11114,118.64
11115,118.13
11116,149.8425
11117,147.7825
11118,143.5025
11119,191.345
11120,191.26
12003,186.0825
12004,177.38
12005,101.35
12006,150.2525
12007,117.6825
12008,115.795
12009,114.8425
12010,116.2675
12011,116.96
12012,116.1975
12013,116.025
12014,117.485
12015,117.3725
12016,149.7825
12017,155.055
12018,156.2375
12019,157.96
12020,144.5175
12021,112.255
12022,114.14
12023,114.14
12024,114.1575
12025,118.9675
12026,118.9675
12027,119.255
12028,117.0575
12029,117.47
12030,157.27
12031,187.1
12032,180.2
12033,176.6075
12034,175.4825
12035,116.5375
12036,116.5575
12037,117.6825
12038,115.795
12039,114.8425
12040,116.2675
12041,116.96
12042,116.1975
12043,116.025
12044,152.8325
12045,151.1075
12046,149.38
12047,154.1625
12048,155.08
12049,112.3075
12050,112.3075
12051,112.255
12052,114.14
12053,114.14
12054,114.1575
12055,118.9675
12056,118.9675
12057,119.255
12058,160.44
12059,158.4275
12060,157.305
12061,186.44
12062,179.615
12761,111.7325
12762,106.8675
12763,65.9725
12764,99.085
12765,80.4275
12766,78.8075
12767,78.635
12768,78.85
12769,79.0175
12770,77.9775
12771,76.4475
12772,80.0375
12773,78.1475
12774,97.265
12775,97.0825
12776,98.3475
12777,101.675
12778,99.785
12779,67.9225
12780,68.355
12781,69.265
12782,69.4275
12783,71.89
12784,71.09
12785,70.7625
12786,70.565
12787,67.3725
12788,95.11
12789,117.7775
12790,115.9925
12791,108.2175
12792,104.3425
12793,81.465
12794,80.975
12795,80.32
12796,78.815
12797,78.445
12798,78.645
12799,78.7425
12800,77.7025
12801,76.23
12802,97.7675
12803,97.61
12804,97.35
12805,97.2575
12806,98.2725
12807,66.8775
12808,69.615
12809,67.805
12810,68.3175
12811,69.055
12812,69.1025
12813,71.4625
12814,70.7625
12815,70.4475
12816,100.9125
12817,98.8275
12818,96.595
12819,133.32
12820,132.655
13703,255.5275
13704,247.015
13705,140.2525
13706,212.525
13707,157.84
13708,153.845
13709,153.55
13710,154.5775
13711,155.26
13712,152.0875
13713,151.945
13714,153.88
13715,153.88
13716,213.4875
13717,215.7425
13718,216.3625
13719,219.01
13720,196.815
13721,144.2225
13722,145.23
13723,145.2475
13724,145.2975
13725,150.3675
13726,150.6525
13727,151.095
13728,144.745
13729,144.5975
13730,213.5825
13731,287.55
13732,285.6975
13733,244.9225
13734,243.265
13735,158.805
13736,158.8125
13737,157.84
13738,153.845
13739,153.55
13740,154.5775
13741,155.26
13742,152.0875
13743,151.945
13744,217.2275
13745,212.7075
13746,212.8025
13747,214.8775
13748,215.15
13749,144.285
13750,144.285
13751,144.2225
13752,145.23
13753,145.2475
13754,145.2975
13755,150.3675
13756,150.6525
13757,151.095
13758,211.4925
13759,212.335
13760,214.3825
13761,285.59
13762,284.3075
14645,244.3075
14646,232.8725
14647,141.9675
14648,208.3325
14649,178.7475
14650,175.155
14651,174.45
14652,169.4275
14653,170.905
14654,158.7875
14655,158.005
14656,159.7625
14657,160.61
14658,211.7
14659,213.7525
14660,213.46
14661,216.375
14662,200.145
14663,152.9675
14664,152.795
14665,152.655
14666,153.1075
14667,156.16
14668,155.985
14669,155.3425
14670,153.5775
14671,152.0325
14672,209.3925
14673,325.825
14674,297.2275
14675,187.1625
14676,183.32
14677,160.925
14678,160.7025
14679,158.84
14680,154.9625
14681,154.1125
14682,149.37
14683,150.165
14684,140.605
14685,138.3875
14686,173.1925
14687,171.275
14688,170.58
14689,170.38
14690,169.7775
14691,135.0225
14692,137.015
14693,135.9
14694,135.73
14695,135.355
14696,135.2925
14697,137.865
14698,137.805
14699,137.665
14700,172.4875
14701,174.635
14702,174.4675
14703,246.86
14704,238.71
15587,117.4575
15588,114.3625
15589,74.2775
15590,96.8725
15591,82.3925
15592,78.27
15593,74.9825
15594,71.7925
15595,71.6025
15596,69.3675
15597,70.0
15598,70.3825
15599,70.915
15600,86.2475
15601,86.74
15602,86.33
15603,89.275
15604,89.77
15605,70.185
15606,70.8
15607,71.2375
15608,71.6175
15609,71.9475
15610,72.0025
15611,71.885
15612,72.075
15613,73.225
15614,96.82
15615,115.1675
15616,114.9825
15617,116.1575
15618,113.025
15619,87.4175
15620,85.79
15621,82.2175
15622,77.73
15623,73.71
15624,70.9575
15625,71.7875
15626,69.3975
15627,69.915
15628,87.83
15629,87.525
15630,86.3875
15631,86.865
15632,86.47
15633,69.29
15634,69.215
15635,69.83
15636,70.52
15637,71.0025
15638,71.325
15639,71.6225
15640,71.6725
15641,71.6575
15642,97.1425
15643,98.155
15644,96.845
15645,138.5225
15646,137.76
16529,163.0875
16530,145.7375
16531,129.2325
16532,112.4925
16533,118.225
16534,114.2525
16535,114.02
16536,114.8
16537,114.7125
16538,113.985
16539,114.2275
16540,117.085
16541,117.07
16542,110.63
16543,111.5575
16544,111.23
16545,112.25
16546,106.68
16547,103.43
16548,104.3675
16549,104.3675
16550,104.2725
16551,103.925
16552,103.9825
16553,103.705
16554,103.4475
16555,103.2425
16556,118.5025
16557,160.1925
16558,159.415
16559,153.3025
16560,143.7725
16561,117.5875
16562,117.4875
16563,118.225
16564,114.2525
16565,114.02
16566,114.8
16567,114.7125
16568,113.985
16569,114.2275
16570,113.9925
16571,113.83
16572,110.7275
16573,111.5675
16574,111.3475
16575,103.285
16576,103.285
16577,103.43
16578,104.3675
16579,104.3675
16580,104.2725
16581,103.925
16582,103.9825
16583,103.705
16584,114.96
16585,115.1125
16586,119.8175
16587,159.5325
16588,159.0225
17471,201.3125
17472,183.585
17473,169.88
17474,154.7775
17475,152.275
17476,148.4825
17477,142.725
17478,141.7025
17479,141.405
17480,141.4675
17481,140.0675
17482,141.5875
17483,141.6775
17484,160.695
17485,161.205
17486,161.7625
17487,162.035
17488,152.705
17489,139.345
17490,139.815
17491,140.04
17492,139.935
17493,140.64
17494,140.7475
17495,141.4725
17496,140.7375
17497,139.4
17498,159.89
17499,208.2325
17500,203.815
17501,188.2575
17502,178.77
17503,154.2875
17504,153.7125
17505,152.17
17506,148.33
17507,142.495
17508,141.34
17509,141.095
17510,141.225
17511,139.8825
17512,162.0
17513,161.42
17514,160.345
17515,159.8275
17516,159.1625
17517,138.98
17518,139.28
17519,139.0375
17520,139.3825
17521,139.57
17522,139.4375
17523,140.15
17524,140.3625
17525,141.07
17526,162.435
17527,163.275
17528,161.7175
17529,187.715
17530,188.35
18413,268.385
18414,265.35
18415,157.2575
18416,247.9775
18417,177.0775
18418,171.33
18419,170.0825
18420,173.6375
18421,173.7525
18422,169.4125
18423,169.775
18424,173.5425
18425,173.6025
18426,230.635
18427,233.365
18428,230.925
18429,233.1225
18430,222.0325
18431,160.4625
18432,164.225
18433,164.225
18434,164.2875
18435,166.395
18436,166.7225
18437,166.26
18438,157.42
18439,159.12
18440,227.3675
18441,331.1825
18442,334.685
18443,259.6625
18444,263.02
18445,176.71
18446,176.57
18447,177.0775
18448,171.33
18449,170.0825
18450,173.6375
18451,173.7525
18452,169.4125
18453,169.775
18454,233.6875
18455,230.9775
18456,230.115
18457,232.725
18458,230.1075
18459,160.4925
18460,160.4925
18461,160.4625
18462,164.225
18463,164.225
18464,164.2875
18465,166.395
18466,166.7225
18467,166.26
18468,232.205
18469,229.5725
18470,227.37
18471,329.11
18472,333.275
19355,189.1225
19356,159.245
19357,148.1125
19358,131.785
19359,130.245
19360,126.56
19361,128.15
19362,128.7825
19363,121.7075
19364,117.915
19365,117.69
19366,122.1725
19367,123.94
19368,134.94
19369,138.465
19370,136.11
19371,136.9825
19372,124.57
19373,110.89
19374,110.955
19375,111.775
19376,111.8025
19377,112.8525
19378,111.5225
19379,108.3375
19380,105.8575
19381,116.785
19382,131.6475
19383,174.4775
19384,170.6
19385,173.565
19386,156.8625
19387,141.9775
19388,134.755
19389,129.2875
19390,125.1425
19391,126.5575
19392,127.5125
19393,121.1475
19394,117.7575
19395,117.7725
19396,139.415
19397,136.8075
19398,134.5625
19399,136.745
19400,134.49
19401,112.08
19402,111.2175
19403,110.885
19404,110.805
19405,111.49
19406,111.7725
19407,112.9525
19408,112.43
19409,109.4625
19410,138.64
19411,135.5575
19412,133.8175
19413,169.4675
19414,168.95
20297,161.7975
20298,161.025
20299,83.1625
20300,143.04
20301,112.1425
20302,107.39
20303,106.425
20304,106.425
20305,106.98
20306,107.025
20307,107.44
20308,110.7025
20309,110.7325
20310,129.4725
20311,129.045
20312,128.7625
20313,128.6075
20314,124.4325
20315,77.6475
20316,76.0975
20317,74.985
20318,72.8575
20319,74.57
20320,73.13
20321,72.8725
20322,72.905
20323,71.5675
20324,142.78
20325,198.9625
20326,177.4625
20327,158.535
20328,158.04
20329,117.825
20330,112.785
20331,112.145
20332,107.2725
20333,106.3175
20334,106.4
20335,107.0025
20336,107.0825
20337,107.44
20338,131.0525
20339,129.7075
20340,128.67
20341,127.735
20342,127.405
20343,77.89
20344,78.21
20345,77.7175
20346,76.1675
20347,75.065
20348,72.9375
20349,74.6625
20350,73.2225
20351,72.965
20352,137.6675
20353,137.8125
20354,143.65
20355,150.9125
20356,148.335
21239,84.855
21240,84.7825
21241,81.7975
21242,85.21
21243,82.4775
21244,82.5575
21245,76.535
21246,75.86
21247,74.9225
21248,71.72
21249,70.115
21250,71.1225
21251,72.5275
21252,79.5925
21253,79.255
21254,79.22
21255,78.1225
21256,78.2075
21257,69.44
21258,71.3075
21259,71.4825
21260,72.51
21261,72.1475
21262,72.2575
21263,69.9875
21264,67.9375
21265,68.08
21266,85.2975
21267,106.1075
21268,99.135
21269,84.8
21270,84.7425
21271,86.625
21272,83.5575
21273,82.2025
21274,82.2275
21275,75.9875
21276,75.345
21277,74.825
21278,71.6625
21279,69.98
21280,81.3475
21281,81.235
21282,79.5925
21283,79.255
21284,79.2075
21285,68.6025
21286,69.535
21287,69.2475
21288,71.1
21289,71.2625
21290,72.3125
21291,72.0
21292,72.0825
21293,69.875
21294,87.17
21295,86.72
21296,85.39
21297,119.91
21298,118.705
22181,145.07
22182,141.8725
22183,84.1725
22184,132.7
22185,109.6875
22186,109.9425
22187,109.4125
22188,108.0775
22189,109.845
22190,106.99
22191,105.5475
22192,106.1125
22193,105.075
22194,129.065
22195,129.97
22196,129.8875
22197,130.29
22198,128.32
22199,101.3575
22200,101.9475
22201,102.3325
22202,103.215
22203,106.25
22204,106.31
22205,106.4575
22206,106.485
22207,106.465
22208,138.1075
22209,179.8325
22210,166.3925
22211,143.155
22212,141.355
22213,110.015
22214,109.5975
22215,109.5675
22216,110.0425
22217,109.06
22218,107.81
22219,109.755
22220,106.965
22221,105.575
22222,131.795
22223,131.1025
22224,128.9475
22225,129.51
22226,129.4525
22227,100.5025
22228,101.33
22229,100.765
22230,101.5125
22231,101.7475
22232,102.605
22233,105.615
22234,105.7175
22235,105.7525
22236,134.6425
22237,138.2475
22238,138.485
22239,155.7025
22240,155.1975
23123,143.2875
23124,132.18
23125,129.1375
23126,112.98
23127,71.9375
23128,72.5775
23129,72.3575
23130,72.6225
23131,72.5625
23132,71.365
23133,71.145
23134,71.4225
23135,71.05
23136,112.2225
23137,113.7525
23138,114.96
23139,116.26
23140,107.8
23141,70.43
23142,71.0575
23143,71.7625
23144,72.07
23145,72.6525
23146,72.7225
23147,72.4375
23148,72.6175
23149,72.8
23150,109.55
23151,148.2125
23152,143.7275
23153,136.18
23154,131.1025
23155,71.645
23156,71.3175
23157,71.65
23158,72.33
23159,71.97
23160,72.14
23161,72.1325
23162,70.925
23163,70.6775
23164,114.1825
23165,113.4275
23166,111.92
23167,113.3525
23168,113.9725
23169,69.4275
23170,69.3575
23171,69.765
23172,70.5375
23173,71.1275
23174,71.4225
23175,72.02
23176,72.115
23177,71.775
23178,114.1325
23179,110.59
23180,109.775
23181,141.2325
23182,141.74
24065,95.255
24066,89.2075
24067,85.8525
24068,75.5925
24069,58.285
24070,57.9475
24071,55.6525
24072,54.6825
24073,55.0825
24074,51.06
24075,50.6825
24076,50.3725
24077,49.9775
24078,76.6375
24079,78.27
24080,78.0625
24081,77.7475
24082,69.155
24083,51.325
24084,52.41
24085,54.55
24086,55.2875
24087,56.205
24088,55.6975
24089,56.7375
24090,56.79
24091,54.645
24092,76.2325
24093,95.91
24094,94.005
24095,93.5275
24096,89.6525
24097,59.4575
24098,59.0375
24099,58.6425
24100,58.43
24101,56.045
24102,55.1175
24103,55.3075
24104,51.42
24105,51.075
24106,76.745
24107,76.64
24108,76.6875
24109,78.24
24110,78.105
24111,50.095
24112,50.8425
24113,51.4
24114,52.6625
24115,54.6575
24116,55.455
24117,56.2825
24118,55.8475
24119,56.89
24120,79.0775
24121,77.4725
24122,76.5
24123,105.8925
24124,106.23
25007,206.2975
25008,184.7175
25009,132.9375
25010,158.735
25011,141.8575
25012,137.6825
25013,136.53
25014,137.855
25015,137.4675
25016,135.33
25017,135.6475
25018,139.1975
25019,139.325
25020,160.63
25021,161.17
25022,162.805
25023,164.49
25024,158.9575
25025,122.4625
25026,125.4
25027,125.555
25028,125.655
25029,125.1375
25030,125.2975
25031,125.4225
25032,117.88
25033,117.5875
25034,152.85
25035,196.545
25036,195.1475
25037,195.9
25038,180.965
25039,142.6475
25040,142.35
25041,141.8575
25042,137.6825
25043,136.53
25044,137.855
25045,137.4675
25046,135.33
25047,135.6475
25048,156.3975
25049,156.7125
25050,156.305
25051,156.31
25052,157.37
25053,122.43
25054,122.4625
25055,122.4625
25056,125.4
25057,125.555
25058,125.655
25059,125.1375
25060,125.2975
25061,125.4225
25062,152.095
25063,154.08
25064,152.7175
25065,196.2075
25066,194.9525
25949,122.93
25950,116.2775
25951,73.555
25952,91.8225
25953,81.72
25954,77.9575
25955,77.1775
25956,77.7025
25957,74.6475
25958,72.96
25959,72.14
25960,74.1675
25961,73.94
25962,92.4775
25963,94.78
25964,96.5
25965,96.5675
25966,88.4225
25967,71.715
25968,72.8
25969,73.015
25970,73.0625
25971,73.1975
25972,73.33
25973,72.61
25974,72.3775
25975,73.2125
25976,97.38
25977,134.9375
25978,133.155
25979,120.42
25980,117.21
25981,84.3025
25982,82.9675
25983,80.5575
25984,76.8825
25985,75.73
25986,76.1875
25987,73.395
25988,72.0775
25989,71.4475
25990,93.32
25991,91.995
25992,92.16
25993,93.3025
25994,94.9575
25995,70.36
25996,70.81
25997,70.79
25998,71.945
25999,72.24
26000,72.2675
26001,72.3925
26002,72.535
26003,71.7475
26004,97.4375
26005,97.7875
26006,98.04
26007,125.31
26008,125.005
26707,179.6325
26708,151.1925
26709,120.5575
26710,133.945
26711,117.51
26712,114.45
26713,114.1
26714,114.4975
26715,114.2525
26716,110.7375
26717,110.885
26718,114.1575
26719,114.3525
26720,143.47
26721,145.7025
26722,147.29
26723,147.9725
26724,145.725
26725,104.9775
26726,108.1425
26727,108.1425
26728,108.2025
26729,107.935
26730,107.99
26731,107.86
26732,99.4975
26733,98.22
26734,140.8925
26735,183.665
26736,183.1725
26737,177.64
26738,151.795
26739,117.8175
26740,117.915
26741,117.51
26742,114.45
26743,114.1
26744,114.4975
26745,114.2525
26746,110.7375
26747,110.885
26748,146.445
26749,144.2575
26750,144.5075
26751,146.85
26752,147.8425
26753,104.87
26754,104.87
26755,104.9775
26756,108.1425
26757,108.1425
26758,108.2025
26759,107.935
26760,107.99
26761,107.86
26762,146.0175
26763,145.6175
26764,142.9025
26765,183.37
26766,183.145
27649,153.0925
27650,144.165
27651,129.3875
27652,112.4075
27653,95.4075
27654,96.26
27655,95.83
27656,94.9875
27657,95.64
27658,94.5025
27659,95.1175
27660,97.0675
27661,94.6575
27662,113.3475
27663,113.985
27664,113.22
27665,114.39
27666,107.7075
27667,85.9375
27668,87.6775
27669,88.5775
27670,88.92
27671,92.345
27672,92.055
27673,92.025
27674,89.6575
27675,90.55
27676,120.8575
27677,152.3225
27678,155.315
27679,149.5425
27680,143.0725
27681,94.4675
27682,94.63
27683,95.095
27684,96.14
27685,95.6775
27686,94.8875
27687,95.54
27688,94.5675
27689,95.065
27690,113.9425
27691,114.235
27692,114.0775
27693,113.2675
27694,112.085
27695,85.0325
27696,86.015
27697,86.0225
27698,87.7375
27699,88.5825
27700,88.8075
27701,92.2175
27702,91.9325
27703,91.805
27704,120.29
27705,121.705
27706,122.9275
27707,152.78
27708,155.7175
28591,133.2825
28592,127.8825
28593,71.11
28594,115.9025
28595,83.4275
28596,83.1775
28597,83.6675
28598,83.695
28599,84.5925
28600,83.6675
28601,82.0425
28602,82.76
28603,81.905
28604,111.6
28605,112.955
28606,113.4225
28607,116.1925
28608,115.87
28609,79.0225
28610,81.36
28611,81.595
28612,81.73
28613,83.1425
28614,82.77
28615,81.4275
28616,79.6375
28617,78.935
28618,114.1
28619,145.4575
28620,143.3125
28621,127.9725
28622,124.735
28623,83.3625
28624,82.0525
28625,82.7075
28626,82.8025
28627,83.7425
28628,83.63
28629,84.5025
28630,83.65
28631,81.69
28632,114.3275
28633,113.1125
28634,111.7175
28635,112.65
28636,112.855
28637,78.0925
28638,78.835
28639,79.085
28640,81.375
28641,81.8725
28642,81.72
28643,83.095
28644,82.6375
28645,81.3075
28646,115.065
28647,113.86
28648,113.9675
28649,143.7925
28650,144.6025
29533,189.7075
29534,168.575
29535,154.9975
29536,153.74
29537,158.5425
29538,155.1725
29539,154.785
29540,157.345
